"Датум","Цена на последна трансакција","Мак.","Мин.","Просечна цена","%пром.","Количина","Промет во БЕСТ во денари","Вкупен промет во денари"
"24.4.2015","1.780,00","1.790,00","1.771,00","1.780,17","-1,05","2.090","3.720.560","3.720.560"
"27.4.2015","1.770,00","1.780,00","1.770,00","1.773,17","-0,39","120","212.780","212.780"
"28.4.2015","1.770,00","1.770,00","1.770,00","1.770,00","-0,18","384","679.680","679.680"
"29.4.2015","1.750,00","1.751,00","1.750,00","1.750,02","-1,13","10.548","18.459.250","18.459.250"
"30.4.2015","1.720,00","1.720,00","1.700,00","1.702,92","-2,69","754","1.284.000","1.284.000"
"04.5.2015","1.750,00","1.751,00","1.720,00","1.750,13","2,77","13.069","22.872.400","22.872.400"
"05.5.2015","1.757,00","1.761,00","1.750,00","1.757,45","0,42","3.796","6.671.286","10.171.286"
"06.5.2015","1.800,00","1.800,00","1.772,00","1.796,18","2,20","966","1.735.110","1.735.110"
"07.5.2015","1.800,00","","","1.796,18","0,00","0","0","0"
"08.5.2015","1.800,00","1.800,00","1.800,00","1.800,00","0,21","478","860.400","860.400"
"11.5.2015","1.770,00","1.785,00","1.757,00","1.776,92","-1,28","452","803.170","803.170"
"12.5.2015","1.757,00","1.770,00","1.750,00","1.752,24","-1,39","2.684","4.703.014","4.703.014"
"13.5.2015","1.810,00","1.810,00","1.804,00","1.808,58","3,22","59","106.706","106.706"
"14.5.2015","1.808,00","1.808,00","1.807,00","1.807,04","-0,09","283","511.393","511.393"
"15.5.2015","1.850,00","1.850,00","1.850,00","1.850,00","2,38","558","1.032.300","1.032.300"
"18.5.2015","1.800,00","1.800,00","1.791,00","1.792,29","-3,12","35","62.730","62.730"
"19.5.2015","1.845,00","1.845,00","1.800,00","1.801,40","0,51","516","929.520","929.520"
"20.5.2015","1.845,00","1.845,00","1.845,00","1.845,00","2,42","60","110.700","110.700"
"21.5.2015","1.850,00","1.850,00","1.845,00","1.848,18","0,17","107","197.755","197.755"
"22.5.2015","1.850,00","1.850,00","1.850,00","1.850,00","0,10","25","46.250","46.250"
"26.5.2015","1.851,00","1.851,00","1.850,00","1.850,57","0,03","630","1.165.860","1.165.860"
"27.5.2015","1.850,00","1.851,00","1.850,00","1.850,99","0,02","555","1.027.300","1.027.300"
"28.5.2015","1.851,00","1.851,00","1.851,00","1.851,00","0,00","50","92.550","92.550"
"01.6.2015","1.851,00","1.851,00","1.851,00","1.851,00","0,00","45","83.295","83.295"
"02.6.2015","1.861,00","1.861,00","1.861,00","1.861,00","0,54","10","18.610","18.610"
"03.6.2015","1.900,00","1.900,00","1.889,00","1.898,24","2,00","612","1.161.724","1.161.724"
"04.6.2015","1.862,00","1.862,00","1.862,00","1.862,00","-1,91","10","18.620","4.743.620"
"05.6.2015","1.900,00","1.915,00","1.900,00","1.900,47","2,07","1.897","3.605.185","3.605.185"
"08.6.2015","1.900,00","1.901,00","1.900,00","1.900,06","-0,02","523","993.730","993.730"
"09.6.2015","1.890,00","1.890,00","1.890,00","1.890,00","-0,53","10","18.900","18.900"
"10.6.2015","1.869,00","1.869,00","1.869,00","1.869,00","-1,11","10","18.690","18.690"
"11.6.2015","1.830,00","1.880,00","1.830,00","1.838,33","-1,64","600","1.103.000","1.103.000"
"12.6.2015","1.842,00","1.850,00","1.842,00","1.848,80","0,57","341","630.442","630.442"
"15.6.2015","1.800,00","1.800,00","1.800,00","1.800,00","-2,64","700","1.260.000","1.260.000"
"16.6.2015","1.800,00","1.800,00","1.800,00","1.800,00","0,00","855","1.539.000","1.539.000"
"17.6.2015","1.800,00","1.802,00","1.800,00","1.800,63","0,04","1.671","3.008.850","3.008.850"
"18.6.2015","1.800,00","1.801,00","1.800,00","1.800,12","-0,03","240","432.030","432.030"
"19.6.2015","1.770,00","1.800,00","1.770,00","1.790,38","-0,54","530","948.900","948.900"
"22.6.2015","1.800,00","1.800,00","1.800,00","1.800,00","0,54","110","198.000","198.000"
"23.6.2015","1.800,00","","","1.800,00","0,00","0","0","0"
"24.6.2015","1.799,00","1.800,00","1.799,00","1.799,50","-0,03","100","179.950","179.950"
"25.6.2015","1.800,00","1.800,00","1.800,00","1.800,00","0,03","135","243.000","243.000"
"26.6.2015","1.800,00","1.800,00","1.800,00","1.800,00","0,00","55","99.000","99.000"
"29.6.2015","1.770,00","1.800,00","1.770,00","1.795,31","-0,26","296","531.411","531.411"
"30.6.2015","1.770,00","1.770,00","1.770,00","1.770,00","-1,41","300","531.000","531.000"
"01.7.2015","1.770,00","1.770,00","1.770,00","1.770,00","0,00","400","708.000","708.000"
"02.7.2015","1.770,00","1.771,00","1.770,00","1.770,94","0,05","320","566.700","566.700"
"03.7.2015","1.750,00","1.770,00","1.750,00","1.754,22","-0,94","872","1.529.680","1.529.680"
"06.7.2015","1.702,00","1.750,00","1.702,00","1.725,04","-1,66","214","369.158","369.158"
"07.7.2015","1.720,00","1.720,00","1.719,00","1.719,97","-0,29","345","593.390","593.390"
"08.7.2015","1.700,00","1.720,00","1.700,00","1.702,17","-1,03","230","391.500","391.500"
"09.7.2015","1.735,00","1.735,00","1.720,00","1.725,66","1,38","265","457.300","457.300"
"10.7.2015","1.735,00","1.750,00","1.735,00","1.735,88","0,59","204","354.120","354.120"
"13.7.2015","1.745,00","1.750,00","1.745,00","1.747,00","0,64","400","698.800","698.800"
"14.7.2015","1.745,00","","","1.747,00","0,00","0","0","0"
"15.7.2015","1.829,00","1.829,00","1.770,00","1.797,75","2,90","600","1.078.648","1.078.648"
"16.7.2015","1.830,00","1.830,00","1.828,00","1.829,56","1,77","170","311.025","311.025"
"20.7.2015","1.810,00","1.810,00","1.810,00","1.810,00","-1,07","50","90.500","90.500"
"21.7.2015","1.811,00","1.813,00","1.811,00","1.812,45","0,14","124","224.744","224.744"
"22.7.2015","1.850,00","1.850,00","1.820,00","1.834,31","1,21","223","409.051","409.051"
"23.7.2015","1.850,00","1.850,00","1.827,00","1.838,41","0,22","631","1.160.037","1.160.037"
"24.7.2015","1.850,00","1.850,00","1.850,00","1.850,00","0,63","2.651","4.904.350","4.904.350"
"27.7.2015","1.850,00","","","1.850,00","0,00","0","0","0"
"28.7.2015","1.820,00","1.825,00","1.820,00","1.820,36","-1,60","206","374.995","374.995"
"29.7.2015","1.810,00","1.810,00","1.810,00","1.810,00","-0,57","90","162.900","162.900"
"30.7.2015","1.810,00","1.810,00","1.810,00","1.810,00","0,00","100","181.000","181.000"
"31.7.2015","1.800,00","1.810,00","1.800,00","1.800,98","-0,50","1.457","2.624.030","2.624.030"
"04.8.2015","1.800,00","1.800,00","1.800,00","1.800,00","-0,05","93","167.400","167.400"
"05.8.2015","1.800,00","1.800,00","1.799,00","1.799,93","0,00","207","372.586","372.586"
"06.8.2015","1.800,00","1.800,00","1.800,00","1.800,00","0,00","17","30.600","30.600"
"07.8.2015","1.755,00","1.755,00","1.755,00","1.755,00","-2,50","40","70.200","70.200"
"10.8.2015","1.751,00","1.780,00","1.751,00","1.762,07","0,40","243","428.183","428.183"
"11.8.2015","1.790,00","1.790,00","1.750,00","1.754,20","-0,45","470","824.475","824.475"
"12.8.2015","1.806,00","1.806,00","1.800,00","1.805,46","2,92","478","863.010","863.010"
"13.8.2015","1.812,00","1.820,00","1.810,00","1.816,35","0,60","430","781.030","781.030"
"14.8.2015","1.800,00","1.830,00","1.800,00","1.803,72","-0,70","1.025","1.848.810","1.848.810"
"17.8.2015","1.800,00","1.801,00","1.800,00","1.800,71","-0,17","1.128","2.031.205","2.031.205"
"18.8.2015","1.830,00","1.830,00","1.801,00","1.822,09","1,19","55","100.215","100.215"
"19.8.2015","1.849,00","1.849,00","1.849,00","1.849,00","1,48","211","390.139","390.139"
"20.8.2015","1.801,00","1.845,00","1.801,00","1.817,13","-1,72","235","427.025","427.025"
"21.8.2015","1.805,00","1.829,00","1.802,00","1.812,84","-0,24","166","300.932","300.932"
"24.8.2015","1.802,00","1.805,00","1.802,00","1.802,12","-0,59","962","1.733.635","1.733.635"
"25.8.2015","1.800,00","1.803,00","1.800,00","1.801,09","-0,06","1.482","2.669.215","2.669.215"
"26.8.2015","1.800,00","1.800,00","1.800,00","1.800,00","-0,06","250","450.000","450.000"
"27.8.2015","1.801,00","1.801,00","1.800,00","1.800,10","0,01","1.430","2.574.150","2.574.150"
"31.8.2015","1.800,00","1.801,00","1.800,00","1.800,47","0,02","107","192.650","192.650"
"01.9.2015","1.801,00","1.801,00","1.801,00","1.801,00","0,03","72","129.672","129.672"
"02.9.2015","1.805,00","1.805,00","1.805,00","1.805,00","0,22","15","27.075","27.075"
"03.9.2015","1.800,00","1.844,00","1.800,00","1.801,14","-0,21","566","1.019.444","1.019.444"
"04.9.2015","1.800,00","1.800,00","1.800,00","1.800,00","-0,06","2.250","4.050.000","4.050.000"
"07.9.2015","1.800,00","1.800,00","1.799,00","1.799,99","0,00","1.050","1.889.988","1.889.988"
"09.9.2015","1.800,00","","","1.799,99","0,00","0","0","0"
"10.9.2015","1.780,00","1.780,00","1.780,00","1.780,00","-1,11","4","7.120","7.120"
"11.9.2015","1.780,00","1.781,00","1.780,00","1.780,72","0,04","304","541.338","541.338"
"14.9.2015","1.760,00","1.780,00","1.751,00","1.779,41","-0,07","399","709.984","709.984"
"15.9.2015","1.780,00","1.780,00","1.771,00","1.778,11","-0,07","167","296.945","296.945"
"16.9.2015","1.780,00","1.781,00","1.780,00","1.780,42","0,13","155","275.965","20.435.965"
"17.9.2015","1.800,00","1.800,00","1.786,00","1.798,78","1,03","723","1.300.518","3.073.518"
"18.9.2015","1.801,00","1.806,00","1.801,00","1.803,22","0,25","411","741.122","741.122"
"21.9.2015","1.805,00","1.815,00","1.805,00","1.805,18","0,11","274","494.620","494.620"
"22.9.2015","1.811,00","1.815,00","1.811,00","1.811,44","0,35","549","994.479","994.479"
"23.9.2015","1.820,00","1.820,00","1.811,00","1.812,48","0,06","610","1.105.610","1.105.610"
"24.9.2015","1.840,00","1.840,00","1.813,00","1.826,46","0,77","4.616","8.430.933","8.430.933"
"25.9.2015","1.845,00","1.848,00","1.845,00","1.845,31","1,03","242","446.565","446.565"
"28.9.2015","1.845,00","1.845,00","1.840,00","1.844,35","-0,05","307","566.215","566.215"
"29.9.2015","1.827,00","1.840,00","1.827,00","1.829,29","-0,82","85","155.490","9.355.490"
"30.9.2015","1.810,00","1.810,00","1.810,00","1.810,00","-1,05","600","1.086.000","1.086.000"
"01.10.2015","1.850,00","1.850,00","1.830,00","1.845,25","1,95","1.424","2.627.640","2.627.640"
"02.10.2015","1.860,00","1.870,00","1.850,00","1.857,48","0,66","326","605.538","605.538"
"05.10.2015","1.850,00","1.869,00","1.850,00","1.853,03","-0,24","1.054","1.953.092","1.953.092"
"06.10.2015","1.850,00","1.850,00","1.831,00","1.847,66","-0,29","569","1.051.320","1.051.320"
"07.10.2015","1.850,00","1.850,00","1.849,00","1.849,99","0,13","754","1.394.890","1.394.890"
"08.10.2015","1.850,00","1.850,00","1.850,00","1.850,00","0,00","931","1.722.350","1.722.350"
"09.10.2015","1.869,00","1.869,00","1.868,00","1.868,98","1,03","208","388.747","388.747"
"13.10.2015","1.899,00","1.899,00","1.850,00","1.875,49","0,35","4.846","9.088.611","9.088.611"
"14.10.2015","1.930,00","1.930,00","1.900,00","1.916,09","2,16","960","1.839.450","1.839.450"
"15.10.2015","1.870,00","1.901,00","1.870,00","1.878,74","-1,95","492","924.342","924.342"
"16.10.2015","1.851,00","1.860,00","1.851,00","1.856,76","-1,17","450","835.540","835.540"
"19.10.2015","1.850,00","1.852,00","1.850,00","1.851,19","-0,30","318","588.680","588.680"
"20.10.2015","1.850,00","","","1.851,19","0,00","0","0","0"
"21.10.2015","1.852,00","1.855,00","1.852,00","1.853,77","0,14","130","240.990","240.990"
"22.10.2015","1.850,00","1.870,00","1.850,00","1.853,46","-0,02","575","1.065.740","1.065.740"
"26.10.2015","1.851,00","1.851,00","1.850,00","1.850,34","-0,17","437","808.600","808.600"
"27.10.2015","1.869,00","1.869,00","1.850,00","1.854,51","0,23","1.123","2.082.613","2.082.613"
"28.10.2015","1.880,00","1.895,00","1.869,00","1.879,64","1,36","1.476","2.774.355","2.774.355"
"29.10.2015","1.936,00","1.936,00","1.900,00","1.916,43","1,96","638","1.222.683","16.422.683"
"30.10.2015","2.000,00","2.030,00","1.973,00","2.006,90","4,72","919","1.844.342","1.844.342"
"02.11.2015","1.999,00","2.030,00","1.955,00","1.998,04","-0,44","1.167","2.331.711","2.331.711"
"03.11.2015","1.999,00","2.001,00","1.998,00","1.999,13","0,05","1.581","3.160.632","7.842.632"
"04.11.2015","1.990,00","1.999,00","1.961,00","1.988,40","-0,54","250","497.100","497.100"
"05.11.2015","1.954,00","1.998,00","1.954,00","1.963,58","-1,25","148","290.610","290.610"
"06.11.2015","1.961,00","1.989,00","1.961,00","1.964,96","0,07","106","208.286","208.286"
"09.11.2015","1.950,00","1.961,00","1.950,00","1.951,48","-0,69","954","1.861.710","1.861.710"
"10.11.2015","1.951,00","2.000,00","1.941,00","1.986,93","1,82","4.394","8.730.564","8.730.564"
"11.11.2015","2.050,00","2.050,00","2.001,00","2.038,30","2,59","151","307.784","307.784"
"12.11.2015","2.049,00","2.049,00","2.049,00","2.049,00","0,52","20","40.980","40.980"
"13.11.2015","2.002,00","2.050,00","2.002,00","2.021,28","-1,35","1.102","2.227.454","2.227.454"
"16.11.2015","2.030,00","2.030,00","2.020,00","2.029,71","0,42","340","690.100","690.100"
"17.11.2015","2.029,00","2.049,00","2.001,00","2.023,18","-0,32","689","1.393.974","1.393.974"
"18.11.2015","2.033,00","2.033,00","2.011,00","2.029,62","0,32","910","1.846.954","1.846.954"
"19.11.2015","2.090,00","2.090,00","2.049,00","2.069,53","1,97","1.021","2.112.987","2.112.987"
"20.11.2015","2.155,00","2.200,00","2.131,00","2.154,16","4,09","1.540","3.317.404","3.317.404"
"23.11.2015","2.200,00","2.215,00","2.160,00","2.185,22","1,44","1.180","2.578.563","2.578.563"
"24.11.2015","2.250,00","2.250,00","2.191,00","2.245,66","2,77","183","410.955","410.955"
"25.11.2015","2.180,00","2.250,00","2.180,00","2.215,12","-1,36","798","1.767.668","1.767.668"
"26.11.2015","2.157,00","2.180,00","2.157,00","2.159,99","-2,49","77","166.319","166.319"
"27.11.2015","2.170,00","2.170,00","2.157,00","2.163,50","0,16","200","432.700","432.700"
"30.11.2015","2.172,00","2.173,00","2.172,00","2.172,09","0,40","583","1.266.326","1.266.326"
"01.12.2015","2.300,00","2.300,00","2.190,00","2.232,97","2,80","6.006","13.411.207","13.411.207"
"03.12.2015","2.270,00","2.270,00","2.250,00","2.251,29","0,82","4.390","9.883.154","9.883.154"
"04.12.2015","2.250,00","2.255,00","2.250,00","2.251,00","-0,01","376","846.375","3.096.375"
"07.12.2015","2.250,00","2.250,00","2.250,00","2.250,00","-0,04","534","1.201.500","1.201.500"
"09.12.2015","2.260,00","2.270,00","2.252,00","2.255,26","0,23","756","1.704.980","1.704.980"
"10.12.2015","2.260,00","2.294,00","2.252,00","2.254,47","-0,04","1.168","2.633.216","2.633.216"
"11.12.2015","2.270,00","2.270,00","2.270,00","2.270,00","0,69","200","454.000","454.000"
"14.12.2015","2.285,00","2.294,00","2.271,00","2.281,07","0,49","532","1.213.531","1.213.531"
"15.12.2015","2.260,00","2.300,00","2.260,00","2.282,73","0,07","1.450","3.309.956","11.975.956"
"16.12.2015","2.261,00","2.280,00","2.261,00","2.277,29","-0,24","210","478.230","478.230"
"17.12.2015","2.250,00","2.254,00","2.249,00","2.253,57","-1,04","2.706","6.098.166","6.098.166"
"18.12.2015","2.285,00","2.285,00","2.285,00","2.285,00","1,39","84","191.940","191.940"
"21.12.2015","2.250,00","2.274,00","2.250,00","2.251,80","-1,45","400","900.720","900.720"
"22.12.2015","2.250,00","2.250,00","2.249,00","2.249,99","-0,08","7.446","16.753.432","16.753.432"
"23.12.2015","2.250,00","2.250,00","2.250,00","2.250,00","0,00","283","636.750","636.750"
"24.12.2015","2.252,00","2.252,00","2.249,00","2.250,00","0,00","4.010","9.022.494","9.022.494"
"25.12.2015","2.250,00","2.255,00","2.250,00","2.251,49","0,07","567","1.276.595","1.276.595"
"28.12.2015","2.289,00","2.300,00","2.250,00","2.277,21","1,14","3.369","7.671.922","7.671.922"
"29.12.2015","2.300,00","2.300,00","2.290,00","2.299,41","0,97","656","1.508.410","1.508.410"
"30.12.2015","2.300,00","2.349,00","2.275,00","2.295,34","-0,18","529","1.214.233","1.214.233"
"04.1.2016","2.349,00","2.350,00","2.301,00","2.343,42","2,09","501","1.174.054","1.174.054"
"05.1.2016","2.350,00","2.350,00","2.349,00","2.349,18","0,25","542","1.273.257","1.273.257"
"08.1.2016","2.350,00","2.350,00","2.300,00","2.319,09","-1,28","647","1.500.450","1.500.450"
"11.1.2016","2.320,00","2.350,00","2.310,00","2.321,23","0,09","869","2.017.147","2.017.147"
"12.1.2016","2.311,00","2.330,00","2.311,00","2.328,96","0,33","619","1.441.624","1.441.624"
"13.1.2016","2.310,00","2.315,00","2.310,00","2.311,91","-0,73","568","1.313.165","1.313.165"
"14.1.2016","2.320,00","2.320,00","2.320,00","2.320,00","0,35","150","348.000","348.000"
"15.1.2016","2.320,00","2.320,00","2.320,00","2.320,00","0,00","660","1.531.200","1.531.200"
"18.1.2016","2.100,00","2.301,00","2.100,00","2.102,19","-9,39","36.643","77.030.640","77.030.640"
